method=FCN + Fast FA-DCG, seed=42
epoch=0, train_loss=0.809410, val_miou=0.481112, val_dice=0.578571, infer_ms=1.851
epoch=1, train_loss=0.715024, val_miou=0.448098, val_dice=0.630909, infer_ms=1.306
epoch=2, train_loss=0.636823, val_miou=0.489432, val_dice=0.612191, infer_ms=1.316
epoch=3, train_loss=0.613141, val_miou=0.460786, val_dice=0.588671, infer_ms=1.289
epoch=4, train_loss=0.601039, val_miou=0.460576, val_dice=0.553591, infer_ms=1.292
epoch=5, train_loss=0.602257, val_miou=0.483339, val_dice=0.571447, infer_ms=1.254
epoch=6, train_loss=0.597912, val_miou=0.473030, val_dice=0.547871, infer_ms=1.314
epoch=7, train_loss=0.590070, val_miou=0.491009, val_dice=0.565848, infer_ms=1.282
epoch=8, train_loss=0.584161, val_miou=0.435007, val_dice=0.440603, infer_ms=1.330
epoch=9, train_loss=0.580728, val_miou=0.452257, val_dice=0.472520, infer_ms=1.289
epoch=10, train_loss=0.571389, val_miou=0.541071, val_dice=0.629379, infer_ms=1.307
epoch=11, train_loss=0.551948, val_miou=0.563063, val_dice=0.680712, infer_ms=1.325
epoch=12, train_loss=0.544333, val_miou=0.557825, val_dice=0.653988, infer_ms=1.320
epoch=13, train_loss=0.543248, val_miou=0.575159, val_dice=0.674856, infer_ms=1.301
epoch=14, train_loss=0.524903, val_miou=0.554217, val_dice=0.654021, infer_ms=1.250
epoch=15, train_loss=0.524512, val_miou=0.533140, val_dice=0.601622, infer_ms=1.288
epoch=16, train_loss=0.517859, val_miou=0.562922, val_dice=0.666767, infer_ms=1.325
epoch=17, train_loss=0.523304, val_miou=0.585722, val_dice=0.696524, infer_ms=1.291
epoch=18, train_loss=0.506825, val_miou=0.596207, val_dice=0.693874, infer_ms=1.309
epoch=19, train_loss=0.500131, val_miou=0.585117, val_dice=0.678534, infer_ms=1.301
epoch=20, train_loss=0.498854, val_miou=0.549168, val_dice=0.631671, infer_ms=1.301
epoch=21, train_loss=0.495412, val_miou=0.635054, val_dice=0.749747, infer_ms=1.284
epoch=22, train_loss=0.498157, val_miou=0.508977, val_dice=0.568368, infer_ms=1.318
epoch=23, train_loss=0.489166, val_miou=0.565397, val_dice=0.648112, infer_ms=1.305
epoch=24, train_loss=0.481169, val_miou=0.629268, val_dice=0.735498, infer_ms=1.275
epoch=25, train_loss=0.485425, val_miou=0.611238, val_dice=0.717603, infer_ms=1.287
epoch=26, train_loss=0.472826, val_miou=0.601406, val_dice=0.700986, infer_ms=1.280
epoch=27, train_loss=0.463206, val_miou=0.593603, val_dice=0.691043, infer_ms=1.327
epoch=28, train_loss=0.474622, val_miou=0.609067, val_dice=0.714936, infer_ms=1.350
epoch=29, train_loss=0.469626, val_miou=0.611175, val_dice=0.709075, infer_ms=1.304
epoch=30, train_loss=0.458916, val_miou=0.612136, val_dice=0.709110, infer_ms=1.275
epoch=31, train_loss=0.458627, val_miou=0.640550, val_dice=0.750477, infer_ms=1.309
epoch=32, train_loss=0.451711, val_miou=0.615708, val_dice=0.721125, infer_ms=1.259
epoch=33, train_loss=0.457943, val_miou=0.615694, val_dice=0.714889, infer_ms=1.317
epoch=34, train_loss=0.452114, val_miou=0.608111, val_dice=0.705602, infer_ms=1.251
epoch=35, train_loss=0.448233, val_miou=0.637939, val_dice=0.745927, infer_ms=1.273
epoch=36, train_loss=0.447094, val_miou=0.631445, val_dice=0.736849, infer_ms=1.251
epoch=37, train_loss=0.449560, val_miou=0.621021, val_dice=0.721972, infer_ms=1.309
epoch=38, train_loss=0.444713, val_miou=0.638204, val_dice=0.745833, infer_ms=1.284
epoch=39, train_loss=0.441903, val_miou=0.631144, val_dice=0.736508, infer_ms=1.280
epoch=40, train_loss=0.439439, val_miou=0.623111, val_dice=0.720415, infer_ms=1.298
epoch=41, train_loss=0.439371, val_miou=0.630390, val_dice=0.730858, infer_ms=1.265
epoch=42, train_loss=0.438640, val_miou=0.647375, val_dice=0.756251, infer_ms=1.277
epoch=43, train_loss=0.434304, val_miou=0.624600, val_dice=0.727013, infer_ms=1.271
epoch=44, train_loss=0.433915, val_miou=0.634541, val_dice=0.739563, infer_ms=1.291
epoch=45, train_loss=0.436525, val_miou=0.632102, val_dice=0.735281, infer_ms=1.297
epoch=46, train_loss=0.434199, val_miou=0.634510, val_dice=0.740981, infer_ms=1.273
epoch=47, train_loss=0.431644, val_miou=0.639555, val_dice=0.744347, infer_ms=1.266
epoch=48, train_loss=0.431655, val_miou=0.638863, val_dice=0.746725, infer_ms=1.285
epoch=49, train_loss=0.430909, val_miou=0.640065, val_dice=0.744871, infer_ms=1.920
