method=FCN + Fast FA-DCG, seed=123
epoch=0, train_loss=0.779442, val_miou=0.393133, val_dice=0.393056, infer_ms=1.256
epoch=1, train_loss=0.672376, val_miou=0.402318, val_dice=0.389142, infer_ms=1.275
epoch=2, train_loss=0.637800, val_miou=0.377108, val_dice=0.347691, infer_ms=1.317
epoch=3, train_loss=0.620614, val_miou=0.424019, val_dice=0.635000, infer_ms=1.327
epoch=4, train_loss=0.602346, val_miou=0.411177, val_dice=0.409328, infer_ms=1.337
epoch=5, train_loss=0.599361, val_miou=0.447759, val_dice=0.554664, infer_ms=1.273
epoch=6, train_loss=0.592953, val_miou=0.411266, val_dice=0.407761, infer_ms=1.296
epoch=7, train_loss=0.572421, val_miou=0.510019, val_dice=0.645137, infer_ms=1.286
epoch=8, train_loss=0.568124, val_miou=0.507711, val_dice=0.560108, infer_ms=1.269
epoch=9, train_loss=0.551332, val_miou=0.532063, val_dice=0.613024, infer_ms=1.321
epoch=10, train_loss=0.533608, val_miou=0.600772, val_dice=0.715416, infer_ms=1.285
epoch=11, train_loss=0.531372, val_miou=0.524142, val_dice=0.618751, infer_ms=1.352
epoch=12, train_loss=0.528173, val_miou=0.571262, val_dice=0.671430, infer_ms=1.309
epoch=13, train_loss=0.515394, val_miou=0.565995, val_dice=0.663584, infer_ms=1.266
epoch=14, train_loss=0.510334, val_miou=0.479978, val_dice=0.505827, infer_ms=1.268
epoch=15, train_loss=0.515191, val_miou=0.591170, val_dice=0.685238, infer_ms=1.245
epoch=16, train_loss=0.498885, val_miou=0.577818, val_dice=0.657627, infer_ms=1.347
epoch=17, train_loss=0.489902, val_miou=0.552817, val_dice=0.625585, infer_ms=1.318
epoch=18, train_loss=0.496118, val_miou=0.608250, val_dice=0.716546, infer_ms=1.240
epoch=19, train_loss=0.493859, val_miou=0.528335, val_dice=0.596201, infer_ms=1.298
epoch=20, train_loss=0.484675, val_miou=0.598871, val_dice=0.698675, infer_ms=1.296
epoch=21, train_loss=0.480896, val_miou=0.593569, val_dice=0.687302, infer_ms=1.330
epoch=22, train_loss=0.471996, val_miou=0.619787, val_dice=0.717828, infer_ms=1.260
epoch=23, train_loss=0.476029, val_miou=0.623844, val_dice=0.721813, infer_ms=1.305
epoch=24, train_loss=0.470692, val_miou=0.617315, val_dice=0.717867, infer_ms=1.329
epoch=25, train_loss=0.470256, val_miou=0.611173, val_dice=0.707775, infer_ms=1.283
epoch=26, train_loss=0.457865, val_miou=0.626669, val_dice=0.728957, infer_ms=1.248
epoch=27, train_loss=0.461005, val_miou=0.601363, val_dice=0.689206, infer_ms=1.288
epoch=28, train_loss=0.455148, val_miou=0.598181, val_dice=0.684739, infer_ms=1.285
epoch=29, train_loss=0.453347, val_miou=0.614760, val_dice=0.711976, infer_ms=1.274
epoch=30, train_loss=0.451495, val_miou=0.623262, val_dice=0.736347, infer_ms=1.255
epoch=31, train_loss=0.451531, val_miou=0.633410, val_dice=0.741064, infer_ms=1.301
epoch=32, train_loss=0.457576, val_miou=0.627850, val_dice=0.732487, infer_ms=1.293
epoch=33, train_loss=0.448267, val_miou=0.626789, val_dice=0.733567, infer_ms=1.318
epoch=34, train_loss=0.445621, val_miou=0.630852, val_dice=0.734001, infer_ms=1.303
epoch=35, train_loss=0.449353, val_miou=0.629431, val_dice=0.740796, infer_ms=1.274
epoch=36, train_loss=0.441428, val_miou=0.646601, val_dice=0.754645, infer_ms=1.306
epoch=37, train_loss=0.435293, val_miou=0.636450, val_dice=0.744631, infer_ms=1.329
epoch=38, train_loss=0.441545, val_miou=0.633328, val_dice=0.731137, infer_ms=1.256
epoch=39, train_loss=0.436649, val_miou=0.629351, val_dice=0.740120, infer_ms=1.290
epoch=40, train_loss=0.435591, val_miou=0.627143, val_dice=0.727297, infer_ms=1.298
epoch=41, train_loss=0.438293, val_miou=0.641410, val_dice=0.748917, infer_ms=1.328
epoch=42, train_loss=0.433329, val_miou=0.629198, val_dice=0.734027, infer_ms=1.304
epoch=43, train_loss=0.431203, val_miou=0.642009, val_dice=0.743279, infer_ms=1.277
epoch=44, train_loss=0.430331, val_miou=0.636129, val_dice=0.747324, infer_ms=1.287
epoch=45, train_loss=0.427618, val_miou=0.638359, val_dice=0.739003, infer_ms=1.294
epoch=46, train_loss=0.428719, val_miou=0.634398, val_dice=0.736843, infer_ms=1.304
epoch=47, train_loss=0.430154, val_miou=0.632406, val_dice=0.734085, infer_ms=1.306
epoch=48, train_loss=0.426738, val_miou=0.643530, val_dice=0.748837, infer_ms=1.305
epoch=49, train_loss=0.426733, val_miou=0.637086, val_dice=0.741438, infer_ms=1.318
