method=U-Net + Fast FA-DCG, seed=42
epoch=0, train_loss=0.467008, val_miou=0.648965, val_dice=0.749557, infer_ms=3.200
epoch=1, train_loss=0.401248, val_miou=0.731639, val_dice=0.823092, infer_ms=2.545
epoch=2, train_loss=0.364276, val_miou=0.764531, val_dice=0.849791, infer_ms=2.604
epoch=3, train_loss=0.345784, val_miou=0.782491, val_dice=0.866313, infer_ms=2.639
epoch=4, train_loss=0.335338, val_miou=0.766363, val_dice=0.851770, infer_ms=2.634
epoch=5, train_loss=0.320170, val_miou=0.791373, val_dice=0.877044, infer_ms=2.609
epoch=6, train_loss=0.304772, val_miou=0.774164, val_dice=0.857099, infer_ms=2.614
epoch=7, train_loss=0.295592, val_miou=0.776101, val_dice=0.862822, infer_ms=2.556
epoch=8, train_loss=0.286050, val_miou=0.698080, val_dice=0.785635, infer_ms=2.586
epoch=9, train_loss=0.269379, val_miou=0.810543, val_dice=0.886461, infer_ms=2.612
epoch=10, train_loss=0.276008, val_miou=0.799138, val_dice=0.875398, infer_ms=2.615
epoch=11, train_loss=0.260416, val_miou=0.838352, val_dice=0.905910, infer_ms=2.621
epoch=12, train_loss=0.246352, val_miou=0.813721, val_dice=0.888918, infer_ms=2.593
epoch=13, train_loss=0.245960, val_miou=0.791773, val_dice=0.867722, infer_ms=2.640
epoch=14, train_loss=0.240017, val_miou=0.821502, val_dice=0.894329, infer_ms=2.650
epoch=15, train_loss=0.234783, val_miou=0.819660, val_dice=0.888452, infer_ms=2.641
epoch=16, train_loss=0.233093, val_miou=0.796468, val_dice=0.873695, infer_ms=2.620
epoch=17, train_loss=0.223791, val_miou=0.785440, val_dice=0.863837, infer_ms=2.720
epoch=18, train_loss=0.220773, val_miou=0.847797, val_dice=0.913600, infer_ms=2.666
epoch=19, train_loss=0.212253, val_miou=0.846895, val_dice=0.909050, infer_ms=2.653
epoch=20, train_loss=0.209607, val_miou=0.818940, val_dice=0.889392, infer_ms=2.658
epoch=21, train_loss=0.199371, val_miou=0.822803, val_dice=0.890581, infer_ms=2.598
epoch=22, train_loss=0.203617, val_miou=0.790834, val_dice=0.869544, infer_ms=2.570
epoch=23, train_loss=0.189245, val_miou=0.812247, val_dice=0.882150, infer_ms=2.583
epoch=24, train_loss=0.178654, val_miou=0.853654, val_dice=0.914779, infer_ms=2.589
epoch=25, train_loss=0.188693, val_miou=0.823042, val_dice=0.890555, infer_ms=2.566
epoch=26, train_loss=0.173831, val_miou=0.840709, val_dice=0.907334, infer_ms=2.622
epoch=27, train_loss=0.177007, val_miou=0.805755, val_dice=0.876702, infer_ms=2.590
epoch=28, train_loss=0.170186, val_miou=0.851351, val_dice=0.911630, infer_ms=2.589
epoch=29, train_loss=0.166340, val_miou=0.853541, val_dice=0.911599, infer_ms=2.585
epoch=30, train_loss=0.158089, val_miou=0.837319, val_dice=0.900364, infer_ms=2.588
epoch=31, train_loss=0.162821, val_miou=0.863792, val_dice=0.919988, infer_ms=2.564
epoch=32, train_loss=0.149467, val_miou=0.870212, val_dice=0.923759, infer_ms=2.628
epoch=33, train_loss=0.153595, val_miou=0.869240, val_dice=0.922915, infer_ms=2.607
epoch=34, train_loss=0.145015, val_miou=0.866066, val_dice=0.921306, infer_ms=2.618
epoch=35, train_loss=0.146836, val_miou=0.868085, val_dice=0.922860, infer_ms=2.628
epoch=36, train_loss=0.143370, val_miou=0.864454, val_dice=0.921350, infer_ms=2.594
epoch=37, train_loss=0.143246, val_miou=0.869224, val_dice=0.923824, infer_ms=2.633
epoch=38, train_loss=0.137939, val_miou=0.857588, val_dice=0.915550, infer_ms=2.591
epoch=39, train_loss=0.138143, val_miou=0.871738, val_dice=0.924752, infer_ms=2.657
epoch=40, train_loss=0.133096, val_miou=0.859638, val_dice=0.915721, infer_ms=2.642
epoch=41, train_loss=0.136392, val_miou=0.871192, val_dice=0.925104, infer_ms=2.592
epoch=42, train_loss=0.133033, val_miou=0.872275, val_dice=0.925801, infer_ms=2.566
epoch=43, train_loss=0.129189, val_miou=0.870321, val_dice=0.923882, infer_ms=2.576
epoch=44, train_loss=0.129100, val_miou=0.868728, val_dice=0.922280, infer_ms=2.591
epoch=45, train_loss=0.129060, val_miou=0.873039, val_dice=0.925259, infer_ms=2.579
epoch=46, train_loss=0.126443, val_miou=0.873382, val_dice=0.926486, infer_ms=2.582
epoch=47, train_loss=0.127581, val_miou=0.872830, val_dice=0.925667, infer_ms=2.593
epoch=48, train_loss=0.126095, val_miou=0.871913, val_dice=0.924986, infer_ms=2.564
epoch=49, train_loss=0.125879, val_miou=0.869927, val_dice=0.923971, infer_ms=3.217
