method=U-Net + Fast FA-DCG, seed=123
epoch=0, train_loss=0.464304, val_miou=0.675878, val_dice=0.768985, infer_ms=2.562
epoch=1, train_loss=0.384013, val_miou=0.707542, val_dice=0.803553, infer_ms=2.624
epoch=2, train_loss=0.362380, val_miou=0.773108, val_dice=0.869689, infer_ms=2.637
epoch=3, train_loss=0.342219, val_miou=0.549272, val_dice=0.610547, infer_ms=2.629
epoch=4, train_loss=0.314508, val_miou=0.746258, val_dice=0.831067, infer_ms=2.629
epoch=5, train_loss=0.300165, val_miou=0.811567, val_dice=0.886733, infer_ms=2.665
epoch=6, train_loss=0.316492, val_miou=0.787068, val_dice=0.875534, infer_ms=2.610
epoch=7, train_loss=0.291724, val_miou=0.771589, val_dice=0.851145, infer_ms=2.631
epoch=8, train_loss=0.273218, val_miou=0.759955, val_dice=0.842922, infer_ms=2.601
epoch=9, train_loss=0.273621, val_miou=0.803458, val_dice=0.881927, infer_ms=3.301
epoch=10, train_loss=0.253822, val_miou=0.814912, val_dice=0.885455, infer_ms=2.625
epoch=11, train_loss=0.252182, val_miou=0.709565, val_dice=0.797564, infer_ms=2.593
epoch=12, train_loss=0.244371, val_miou=0.796879, val_dice=0.872613, infer_ms=2.581
epoch=13, train_loss=0.236754, val_miou=0.636735, val_dice=0.719868, infer_ms=2.584
epoch=14, train_loss=0.225270, val_miou=0.830927, val_dice=0.897050, infer_ms=2.591
epoch=15, train_loss=0.229643, val_miou=0.846969, val_dice=0.908289, infer_ms=2.622
epoch=16, train_loss=0.224108, val_miou=0.819451, val_dice=0.890616, infer_ms=2.626
epoch=17, train_loss=0.224921, val_miou=0.814356, val_dice=0.882874, infer_ms=2.663
epoch=18, train_loss=0.219417, val_miou=0.856362, val_dice=0.914968, infer_ms=2.610
epoch=19, train_loss=0.208589, val_miou=0.857365, val_dice=0.917123, infer_ms=2.641
epoch=20, train_loss=0.204627, val_miou=0.761828, val_dice=0.842532, infer_ms=2.594
epoch=21, train_loss=0.189696, val_miou=0.860528, val_dice=0.917802, infer_ms=2.617
epoch=22, train_loss=0.194383, val_miou=0.803633, val_dice=0.875335, infer_ms=2.613
epoch=23, train_loss=0.190979, val_miou=0.819619, val_dice=0.888406, infer_ms=2.623
epoch=24, train_loss=0.181122, val_miou=0.855157, val_dice=0.917477, infer_ms=2.588
epoch=25, train_loss=0.182647, val_miou=0.806670, val_dice=0.876648, infer_ms=2.581
epoch=26, train_loss=0.168845, val_miou=0.872156, val_dice=0.923717, infer_ms=2.580
epoch=27, train_loss=0.172846, val_miou=0.869744, val_dice=0.923734, infer_ms=2.580
epoch=28, train_loss=0.157146, val_miou=0.848234, val_dice=0.907863, infer_ms=2.603
epoch=29, train_loss=0.161470, val_miou=0.858644, val_dice=0.920036, infer_ms=2.609
epoch=30, train_loss=0.154028, val_miou=0.838298, val_dice=0.902456, infer_ms=2.564
epoch=31, train_loss=0.147669, val_miou=0.868178, val_dice=0.922055, infer_ms=2.591
epoch=32, train_loss=0.159010, val_miou=0.873557, val_dice=0.926306, infer_ms=2.572
epoch=33, train_loss=0.146075, val_miou=0.876212, val_dice=0.927564, infer_ms=2.585
epoch=34, train_loss=0.138238, val_miou=0.850274, val_dice=0.909784, infer_ms=2.610
epoch=35, train_loss=0.143796, val_miou=0.875949, val_dice=0.926699, infer_ms=2.622
epoch=36, train_loss=0.137540, val_miou=0.861187, val_dice=0.917913, infer_ms=2.641
epoch=37, train_loss=0.133315, val_miou=0.866195, val_dice=0.921416, infer_ms=2.693
epoch=38, train_loss=0.136561, val_miou=0.878713, val_dice=0.930151, infer_ms=2.646
epoch=39, train_loss=0.128011, val_miou=0.879824, val_dice=0.929621, infer_ms=2.637
epoch=40, train_loss=0.132381, val_miou=0.864935, val_dice=0.919750, infer_ms=2.567
epoch=41, train_loss=0.129232, val_miou=0.884425, val_dice=0.932833, infer_ms=2.551
epoch=42, train_loss=0.131090, val_miou=0.873366, val_dice=0.925125, infer_ms=2.590
epoch=43, train_loss=0.123078, val_miou=0.877040, val_dice=0.927848, infer_ms=2.563
epoch=44, train_loss=0.122946, val_miou=0.881748, val_dice=0.930892, infer_ms=2.574
epoch=45, train_loss=0.121791, val_miou=0.878827, val_dice=0.929087, infer_ms=2.602
epoch=46, train_loss=0.119495, val_miou=0.878414, val_dice=0.928729, infer_ms=2.595
epoch=47, train_loss=0.124572, val_miou=0.879225, val_dice=0.929570, infer_ms=2.584
epoch=48, train_loss=0.120182, val_miou=0.878945, val_dice=0.929447, infer_ms=2.582
epoch=49, train_loss=0.119499, val_miou=0.877346, val_dice=0.928235, infer_ms=2.596
