module0_boundary_gate_mean,module0_boundary_gate_std,module0_speckle_gate_mean,module0_speckle_gate_std,module0_suppression_ratio,module0_combined_gate_mean,module0_combined_gate_std,module0_local_high_descriptor_mean,module0_local_variance_proxy_mean,module0_multi_scale_consistency_mean,module0_alpha_value,module0_beta_value,module0_channel_gate_mean,module0_channel_gate_std,module1_boundary_gate_mean,module1_boundary_gate_std,module1_speckle_gate_mean,module1_speckle_gate_std,module1_suppression_ratio,module1_combined_gate_mean,module1_combined_gate_std,module1_local_high_descriptor_mean,module1_local_variance_proxy_mean,module1_multi_scale_consistency_mean,module1_alpha_value,module1_beta_value,module1_channel_gate_mean,module1_channel_gate_std
0.9863006472587585,0.019046097993850708,0.019422857090830803,0.0024062544107437134,0.9979552626609802,0.9842864274978638,0.019134361296892166,0.3624292016029358,0.32240772247314453,0.2520154118537903,0.4458690583705902,0.10527405142784119,NA,NA,0.9988263249397278,0.007824859581887722,0.01808294840157032,0.0005852900794707239,0.9981632232666016,0.9969919919967651,0.007855497300624847,0.48834550380706787,0.4769662022590637,0.32216677069664,0.482744961977005,0.10157834738492966,NA,NA
