module0_boundary_gate_mean,module0_boundary_gate_std,module0_speckle_gate_mean,module0_speckle_gate_std,module0_suppression_ratio,module0_combined_gate_mean,module0_combined_gate_std,module0_local_high_descriptor_mean,module0_local_variance_proxy_mean,module0_multi_scale_consistency_mean,module0_alpha_value,module0_beta_value,module0_channel_gate_mean,module0_channel_gate_std,module1_boundary_gate_mean,module1_boundary_gate_std,module1_speckle_gate_mean,module1_speckle_gate_std,module1_suppression_ratio,module1_combined_gate_mean,module1_combined_gate_std,module1_local_high_descriptor_mean,module1_local_variance_proxy_mean,module1_multi_scale_consistency_mean,module1_alpha_value,module1_beta_value,module1_channel_gate_mean,module1_channel_gate_std
NA,NA,0.018626155331730843,0.0014593356754630804,0.9981086254119873,0.9981086254119873,0.00014818763884250075,0.34497010707855225,0.3279559314250946,0.24802052974700928,0.48528164625167847,0.1015433669090271,0.33365732431411743,0.2906203866004944,NA,NA,0.017988696694374084,0.0004515831533353776,0.9981974363327026,0.9981974363327026,4.5250795665197074e-05,0.3116430640220642,0.22084081172943115,0.22249078750610352,0.4975324273109436,0.10020531713962555,0.49020349979400635,0.18762265145778656
