module0_boundary_gate_mean,module0_boundary_gate_std,module0_speckle_gate_mean,module0_speckle_gate_std,module0_suppression_ratio,module0_combined_gate_mean,module0_combined_gate_std,module0_local_high_descriptor_mean,module0_local_variance_proxy_mean,module0_multi_scale_consistency_mean,module0_alpha_value,module0_beta_value,module0_channel_gate_mean,module0_channel_gate_std,module1_boundary_gate_mean,module1_boundary_gate_std,module1_speckle_gate_mean,module1_speckle_gate_std,module1_suppression_ratio,module1_combined_gate_mean,module1_combined_gate_std,module1_local_high_descriptor_mean,module1_local_variance_proxy_mean,module1_multi_scale_consistency_mean,module1_alpha_value,module1_beta_value,module1_channel_gate_mean,module1_channel_gate_std
NA,NA,0.01871422678232193,0.012658949941396713,0.9981077313423157,0.9981077313423157,0.0012799974065274,0.1441963016986847,0.12072271853685379,0.1752377450466156,0.5303147435188293,0.10111401230096817,0.5405573844909668,0.33139851689338684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
