method=FCN, seed=42, smoke=False
epoch=0, train_loss=0.806242, val_miou=0.269914, val_dice=0.000000, infer_ms=2.395
epoch=1, train_loss=0.679509, val_miou=0.344418, val_dice=0.252281, infer_ms=1.255
epoch=2, train_loss=0.625816, val_miou=0.475629, val_dice=0.644636, infer_ms=1.264
epoch=3, train_loss=0.606342, val_miou=0.475857, val_dice=0.644945, infer_ms=1.265
epoch=4, train_loss=0.601957, val_miou=0.434548, val_dice=0.470008, infer_ms=1.257
epoch=5, train_loss=0.600349, val_miou=0.421513, val_dice=0.544842, infer_ms=1.255
epoch=6, train_loss=0.580118, val_miou=0.436162, val_dice=0.452818, infer_ms=1.364
epoch=7, train_loss=0.581553, val_miou=0.530666, val_dice=0.644632, infer_ms=1.327
epoch=8, train_loss=0.562065, val_miou=0.477498, val_dice=0.530773, infer_ms=1.362
epoch=9, train_loss=0.559731, val_miou=0.514082, val_dice=0.580126, infer_ms=1.294
epoch=10, train_loss=0.552959, val_miou=0.522951, val_dice=0.593378, infer_ms=1.382
epoch=11, train_loss=0.529660, val_miou=0.525764, val_dice=0.631855, infer_ms=1.303
epoch=12, train_loss=0.521597, val_miou=0.571724, val_dice=0.691110, infer_ms=1.299
epoch=13, train_loss=0.530423, val_miou=0.575877, val_dice=0.701880, infer_ms=1.271
epoch=14, train_loss=0.514960, val_miou=0.534471, val_dice=0.607315, infer_ms=1.270
epoch=15, train_loss=0.520045, val_miou=0.554825, val_dice=0.629250, infer_ms=1.299
epoch=16, train_loss=0.506580, val_miou=0.594231, val_dice=0.719511, infer_ms=1.299
epoch=17, train_loss=0.498364, val_miou=0.534985, val_dice=0.604270, infer_ms=1.281
epoch=18, train_loss=0.498215, val_miou=0.594848, val_dice=0.701137, infer_ms=1.257
epoch=19, train_loss=0.486561, val_miou=0.561969, val_dice=0.638734, infer_ms=1.309
epoch=20, train_loss=0.487857, val_miou=0.487378, val_dice=0.533123, infer_ms=1.284
epoch=21, train_loss=0.485597, val_miou=0.604925, val_dice=0.720581, infer_ms=1.308
epoch=22, train_loss=0.477864, val_miou=0.589049, val_dice=0.689392, infer_ms=1.273
epoch=23, train_loss=0.474535, val_miou=0.554292, val_dice=0.632722, infer_ms=1.284
epoch=24, train_loss=0.466279, val_miou=0.624776, val_dice=0.728874, infer_ms=1.272
epoch=25, train_loss=0.469424, val_miou=0.626958, val_dice=0.732184, infer_ms=1.267
epoch=26, train_loss=0.461165, val_miou=0.610074, val_dice=0.725098, infer_ms=1.280
epoch=27, train_loss=0.456520, val_miou=0.609535, val_dice=0.709136, infer_ms=1.284
epoch=28, train_loss=0.462618, val_miou=0.618105, val_dice=0.722382, infer_ms=1.276
epoch=29, train_loss=0.457762, val_miou=0.636312, val_dice=0.741946, infer_ms=1.296
epoch=30, train_loss=0.446512, val_miou=0.625200, val_dice=0.727633, infer_ms=1.275
epoch=31, train_loss=0.446778, val_miou=0.636321, val_dice=0.745468, infer_ms=1.273
epoch=32, train_loss=0.447267, val_miou=0.616161, val_dice=0.708777, infer_ms=1.283
epoch=33, train_loss=0.455148, val_miou=0.622377, val_dice=0.721497, infer_ms=1.264
epoch=34, train_loss=0.441296, val_miou=0.628698, val_dice=0.731440, infer_ms=1.278
epoch=35, train_loss=0.443503, val_miou=0.634551, val_dice=0.751683, infer_ms=1.261
epoch=36, train_loss=0.439569, val_miou=0.635338, val_dice=0.736372, infer_ms=1.276
epoch=37, train_loss=0.437679, val_miou=0.629383, val_dice=0.730809, infer_ms=1.248
epoch=38, train_loss=0.434347, val_miou=0.648906, val_dice=0.755046, infer_ms=1.311
epoch=39, train_loss=0.436797, val_miou=0.647076, val_dice=0.753200, infer_ms=1.298
epoch=40, train_loss=0.433808, val_miou=0.628567, val_dice=0.730204, infer_ms=1.309
epoch=41, train_loss=0.433500, val_miou=0.634162, val_dice=0.736762, infer_ms=1.257
epoch=42, train_loss=0.431762, val_miou=0.648505, val_dice=0.759145, infer_ms=1.259
epoch=43, train_loss=0.427690, val_miou=0.636433, val_dice=0.737628, infer_ms=1.269
epoch=44, train_loss=0.428816, val_miou=0.639225, val_dice=0.745120, infer_ms=1.261
epoch=45, train_loss=0.431434, val_miou=0.643348, val_dice=0.748514, infer_ms=1.339
epoch=46, train_loss=0.429301, val_miou=0.644824, val_dice=0.753097, infer_ms=1.286
epoch=47, train_loss=0.427823, val_miou=0.645977, val_dice=0.751816, infer_ms=1.286
epoch=48, train_loss=0.429482, val_miou=0.644157, val_dice=0.751031, infer_ms=1.281
epoch=49, train_loss=0.425101, val_miou=0.644050, val_dice=0.749656, infer_ms=1.258
