method=U-Net, seed=42, smoke=False
epoch=0, train_loss=0.468470, val_miou=0.698929, val_dice=0.796898, infer_ms=2.760
epoch=1, train_loss=0.399878, val_miou=0.777847, val_dice=0.865177, infer_ms=2.587
epoch=2, train_loss=0.362105, val_miou=0.784255, val_dice=0.863765, infer_ms=2.555
epoch=3, train_loss=0.342359, val_miou=0.766791, val_dice=0.859412, infer_ms=2.590
epoch=4, train_loss=0.334908, val_miou=0.624710, val_dice=0.710740, infer_ms=2.541
epoch=5, train_loss=0.319841, val_miou=0.770626, val_dice=0.862874, infer_ms=2.578
epoch=6, train_loss=0.303913, val_miou=0.787236, val_dice=0.864083, infer_ms=2.615
epoch=7, train_loss=0.293547, val_miou=0.727173, val_dice=0.817723, infer_ms=2.669
epoch=8, train_loss=0.279774, val_miou=0.713200, val_dice=0.797683, infer_ms=2.565
epoch=9, train_loss=0.267439, val_miou=0.813523, val_dice=0.887541, infer_ms=2.564
epoch=10, train_loss=0.274767, val_miou=0.800645, val_dice=0.877302, infer_ms=2.568
epoch=11, train_loss=0.254302, val_miou=0.806957, val_dice=0.880526, infer_ms=2.570
epoch=12, train_loss=0.247292, val_miou=0.808948, val_dice=0.884084, infer_ms=2.591
epoch=13, train_loss=0.244502, val_miou=0.808444, val_dice=0.880615, infer_ms=2.598
epoch=14, train_loss=0.234617, val_miou=0.835399, val_dice=0.902117, infer_ms=2.590
epoch=15, train_loss=0.230402, val_miou=0.831136, val_dice=0.900799, infer_ms=2.621
epoch=16, train_loss=0.228107, val_miou=0.812667, val_dice=0.883976, infer_ms=2.577
epoch=17, train_loss=0.215453, val_miou=0.825294, val_dice=0.893693, infer_ms=2.613
epoch=18, train_loss=0.213602, val_miou=0.843681, val_dice=0.911506, infer_ms=2.640
epoch=19, train_loss=0.204180, val_miou=0.827996, val_dice=0.894021, infer_ms=2.584
epoch=20, train_loss=0.206373, val_miou=0.810026, val_dice=0.882817, infer_ms=2.570
epoch=21, train_loss=0.196323, val_miou=0.849481, val_dice=0.909393, infer_ms=2.655
epoch=22, train_loss=0.199315, val_miou=0.776528, val_dice=0.857723, infer_ms=2.593
epoch=23, train_loss=0.187250, val_miou=0.831689, val_dice=0.897356, infer_ms=2.575
epoch=24, train_loss=0.175452, val_miou=0.852741, val_dice=0.914106, infer_ms=2.560
epoch=25, train_loss=0.185489, val_miou=0.812040, val_dice=0.882131, infer_ms=2.615
epoch=26, train_loss=0.174198, val_miou=0.837678, val_dice=0.905548, infer_ms=2.565
epoch=27, train_loss=0.176845, val_miou=0.795875, val_dice=0.870143, infer_ms=2.611
epoch=28, train_loss=0.170218, val_miou=0.857570, val_dice=0.916469, infer_ms=2.544
epoch=29, train_loss=0.166319, val_miou=0.840953, val_dice=0.902915, infer_ms=2.593
epoch=30, train_loss=0.157338, val_miou=0.851124, val_dice=0.909838, infer_ms=2.534
epoch=31, train_loss=0.160900, val_miou=0.862958, val_dice=0.919093, infer_ms=2.570
epoch=32, train_loss=0.149919, val_miou=0.863019, val_dice=0.918988, infer_ms=2.567
epoch=33, train_loss=0.151419, val_miou=0.868858, val_dice=0.922818, infer_ms=2.584
epoch=34, train_loss=0.143046, val_miou=0.862421, val_dice=0.918460, infer_ms=3.214
epoch=35, train_loss=0.145026, val_miou=0.868816, val_dice=0.923261, infer_ms=2.591
epoch=36, train_loss=0.141800, val_miou=0.869831, val_dice=0.924264, infer_ms=2.579
epoch=37, train_loss=0.140966, val_miou=0.866871, val_dice=0.922001, infer_ms=2.578
epoch=38, train_loss=0.136271, val_miou=0.859073, val_dice=0.916536, infer_ms=2.557
epoch=39, train_loss=0.137215, val_miou=0.871982, val_dice=0.925082, infer_ms=2.628
epoch=40, train_loss=0.131846, val_miou=0.854892, val_dice=0.912364, infer_ms=3.297
epoch=41, train_loss=0.134928, val_miou=0.872460, val_dice=0.925438, infer_ms=2.576
epoch=42, train_loss=0.131891, val_miou=0.873083, val_dice=0.926146, infer_ms=2.586
epoch=43, train_loss=0.127648, val_miou=0.871036, val_dice=0.924110, infer_ms=2.559
epoch=44, train_loss=0.127567, val_miou=0.869004, val_dice=0.922440, infer_ms=2.578
epoch=45, train_loss=0.127102, val_miou=0.870132, val_dice=0.923071, infer_ms=2.573
epoch=46, train_loss=0.125858, val_miou=0.872303, val_dice=0.925548, infer_ms=2.556
epoch=47, train_loss=0.126120, val_miou=0.870446, val_dice=0.923878, infer_ms=2.598
epoch=48, train_loss=0.125175, val_miou=0.870290, val_dice=0.923648, infer_ms=2.586
epoch=49, train_loss=0.124507, val_miou=0.868469, val_dice=0.922769, infer_ms=2.550
