method,variant,seed,source,metric,value,notes
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,local_high_descriptor_mean,0.08776825666427612,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,local_variance_proxy_mean,NA,diagnostic value: NA
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,multi_scale_consistency_mean,0.10316461324691772,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,alpha_value,0.6447989344596863,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,beta_value,0.08728255331516266,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,channel_gate_mean,0.183903306722641,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,channel_gate_std,0.3246402144432068,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,freq_init,NA,diagnostic value: laplacian
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,depthwise_weight_mean,0.046473968774080276,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,depthwise_weight_std,0.1894371211528778,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,boundary_gate_mean,NA,diagnostic value: NA
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,boundary_gate_std,NA,diagnostic value: NA
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,speckle_gate_mean,0.017463747411966324,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,speckle_gate_std,0.0006201217183843255,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,suppression_ratio,0.9984302520751953,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,combined_gate_mean,0.9984302520751953,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,combined_gate_std,5.5739659728715196e-05,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,local_high_descriptor_mean,0.09261910617351532,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,local_variance_proxy_mean,NA,diagnostic value: NA
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,multi_scale_consistency_mean,0.10803651064634323,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,alpha_value,0.6149763464927673,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,beta_value,0.08988279849290848,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,channel_gate_mean,0.20710822939872742,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,channel_gate_std,0.359645277261734,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,freq_init,NA,diagnostic value: laplacian
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,depthwise_weight_mean,0.045706022530794144,diagnostics from first deterministic test batch
U-Net + V2d-noBoundaryKeepMSC-noLocalVar-Laplacian,v2d_no_boundary_keep_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,depthwise_weight_std,0.18855775892734528,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,boundary_gate_mean,1.0327484607696533,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,boundary_gate_std,0.03656981512904167,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,speckle_gate_mean,0.017559213563799858,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,speckle_gate_std,0.0004512975865509361,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,suppression_ratio,0.9984017610549927,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,combined_gate_mean,1.0310993194580078,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,combined_gate_std,0.03655015677213669,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,local_high_descriptor_mean,0.08427267521619797,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,local_variance_proxy_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,multi_scale_consistency_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,alpha_value,0.5994857549667358,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,beta_value,0.09101925790309906,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,channel_gate_mean,0.20638802647590637,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,channel_gate_std,0.33931922912597656,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,freq_init,NA,diagnostic value: laplacian
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,depthwise_weight_mean,0.03584015369415283,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,42,hybrid_bottleneck_test_sample,depthwise_weight_std,0.18850447237491608,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,boundary_gate_mean,1.0220210552215576,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,boundary_gate_std,0.03560574725270271,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,speckle_gate_mean,0.017575042322278023,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,speckle_gate_std,0.00045301669160835445,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,suppression_ratio,0.998389482498169,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,combined_gate_mean,1.020376443862915,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,combined_gate_std,0.03558851778507233,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,local_high_descriptor_mean,0.0987916886806488,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,local_variance_proxy_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,multi_scale_consistency_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,alpha_value,0.588625431060791,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,beta_value,0.09163729846477509,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,channel_gate_mean,0.12516555190086365,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,channel_gate_std,0.2897016704082489,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,freq_init,NA,diagnostic value: laplacian
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,depthwise_weight_mean,0.04561609402298927,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,123,hybrid_bottleneck_test_sample,depthwise_weight_std,0.18795907497406006,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,boundary_gate_mean,1.03757643699646,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,boundary_gate_std,0.03164529800415039,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,speckle_gate_mean,0.01750044710934162,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,speckle_gate_std,0.000445626734290272,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,suppression_ratio,0.9984439015388489,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,combined_gate_mean,1.0359630584716797,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,combined_gate_std,0.03163456544280052,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,local_high_descriptor_mean,0.07606647908687592,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,local_variance_proxy_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,multi_scale_consistency_mean,NA,diagnostic value: NA
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,alpha_value,0.6274718642234802,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,beta_value,0.08891735225915909,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,channel_gate_mean,0.1837691366672516,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,channel_gate_std,0.3590438663959503,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,freq_init,NA,diagnostic value: laplacian
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,depthwise_weight_mean,0.05249965563416481,diagnostics from first deterministic test batch
U-Net + V2d-BoundaryNoMSC-noLocalVar-Laplacian,v2d_boundary_no_msc_no_local_var_laplacian,2026,hybrid_bottleneck_test_sample,depthwise_weight_std,0.18792003393173218,diagnostics from first deterministic test batch
