method=U-Net + Optimized FA-DCG, seed=123
epoch=0, train_loss=0.464532, val_miou=0.722474, val_dice=0.826896, infer_ms=2.479
epoch=1, train_loss=0.381477, val_miou=0.653024, val_dice=0.744906, infer_ms=2.552
epoch=2, train_loss=0.361470, val_miou=0.734914, val_dice=0.829876, infer_ms=2.567
epoch=3, train_loss=0.340433, val_miou=0.726225, val_dice=0.812884, infer_ms=2.559
epoch=4, train_loss=0.312064, val_miou=0.643748, val_dice=0.727974, infer_ms=2.522
epoch=5, train_loss=0.295001, val_miou=0.705480, val_dice=0.794047, infer_ms=2.576
epoch=6, train_loss=0.307325, val_miou=0.797370, val_dice=0.881134, infer_ms=2.701
epoch=7, train_loss=0.279944, val_miou=0.633067, val_dice=0.715049, infer_ms=2.607
epoch=8, train_loss=0.264855, val_miou=0.669900, val_dice=0.761852, infer_ms=2.517
epoch=9, train_loss=0.274373, val_miou=0.813852, val_dice=0.892560, infer_ms=2.687
epoch=10, train_loss=0.246265, val_miou=0.800093, val_dice=0.876400, infer_ms=2.712
epoch=11, train_loss=0.251641, val_miou=0.734973, val_dice=0.822918, infer_ms=2.833
epoch=12, train_loss=0.237807, val_miou=0.790669, val_dice=0.866704, infer_ms=2.511
epoch=13, train_loss=0.233319, val_miou=0.788687, val_dice=0.864616, infer_ms=2.507
epoch=14, train_loss=0.225251, val_miou=0.844205, val_dice=0.906627, infer_ms=2.505
epoch=15, train_loss=0.224912, val_miou=0.816820, val_dice=0.885455, infer_ms=2.667
epoch=16, train_loss=0.221335, val_miou=0.831259, val_dice=0.900073, infer_ms=2.668
epoch=17, train_loss=0.207959, val_miou=0.791493, val_dice=0.865530, infer_ms=2.515
epoch=18, train_loss=0.210198, val_miou=0.758831, val_dice=0.839656, infer_ms=2.654
epoch=19, train_loss=0.211157, val_miou=0.851718, val_dice=0.913493, infer_ms=2.604
epoch=20, train_loss=0.198442, val_miou=0.813374, val_dice=0.884749, infer_ms=2.744
epoch=21, train_loss=0.183892, val_miou=0.868056, val_dice=0.922949, infer_ms=2.765
epoch=22, train_loss=0.177958, val_miou=0.860793, val_dice=0.918301, infer_ms=2.738
epoch=23, train_loss=0.178198, val_miou=0.847384, val_dice=0.908917, infer_ms=2.573
epoch=24, train_loss=0.172062, val_miou=0.866379, val_dice=0.922944, infer_ms=2.562
epoch=25, train_loss=0.170235, val_miou=0.860338, val_dice=0.917634, infer_ms=2.552
epoch=26, train_loss=0.160307, val_miou=0.868664, val_dice=0.921976, infer_ms=2.545
epoch=27, train_loss=0.158574, val_miou=0.877668, val_dice=0.928565, infer_ms=2.577
epoch=28, train_loss=0.152958, val_miou=0.888460, val_dice=0.935036, infer_ms=2.584
epoch=29, train_loss=0.151219, val_miou=0.879434, val_dice=0.931954, infer_ms=2.598
epoch=30, train_loss=0.140597, val_miou=0.878500, val_dice=0.929710, infer_ms=2.570
epoch=31, train_loss=0.135279, val_miou=0.874557, val_dice=0.926794, infer_ms=2.570
epoch=32, train_loss=0.147955, val_miou=0.889084, val_dice=0.936293, infer_ms=2.565
epoch=33, train_loss=0.137096, val_miou=0.889842, val_dice=0.936465, infer_ms=2.585
epoch=34, train_loss=0.135057, val_miou=0.876990, val_dice=0.928174, infer_ms=2.596
epoch=35, train_loss=0.128078, val_miou=0.890584, val_dice=0.936350, infer_ms=2.589
epoch=36, train_loss=0.127513, val_miou=0.887908, val_dice=0.935392, infer_ms=2.620
epoch=37, train_loss=0.123262, val_miou=0.882040, val_dice=0.931471, infer_ms=2.598
epoch=38, train_loss=0.124354, val_miou=0.887968, val_dice=0.935686, infer_ms=2.585
epoch=39, train_loss=0.118087, val_miou=0.887564, val_dice=0.934704, infer_ms=2.619
epoch=40, train_loss=0.116761, val_miou=0.886749, val_dice=0.934391, infer_ms=2.606
epoch=41, train_loss=0.120806, val_miou=0.884691, val_dice=0.933403, infer_ms=2.575
epoch=42, train_loss=0.120001, val_miou=0.890908, val_dice=0.937056, infer_ms=2.610
epoch=43, train_loss=0.115975, val_miou=0.893001, val_dice=0.938264, infer_ms=2.587
epoch=44, train_loss=0.116431, val_miou=0.892423, val_dice=0.938168, infer_ms=2.584
epoch=45, train_loss=0.112846, val_miou=0.892745, val_dice=0.938402, infer_ms=2.619
epoch=46, train_loss=0.111360, val_miou=0.888365, val_dice=0.935412, infer_ms=2.593
epoch=47, train_loss=0.115660, val_miou=0.889812, val_dice=0.936407, infer_ms=2.598
epoch=48, train_loss=0.111876, val_miou=0.888840, val_dice=0.936061, infer_ms=2.586
epoch=49, train_loss=0.111783, val_miou=0.891637, val_dice=0.937446, infer_ms=2.551
