method=FCN + Optimized FA-DCG, seed=42
epoch=0, train_loss=0.494893, val_miou=0.538909, val_dice=0.605504, infer_ms=2.246
epoch=1, train_loss=0.426828, val_miou=0.659224, val_dice=0.751620, infer_ms=1.104
epoch=2, train_loss=0.390023, val_miou=0.709729, val_dice=0.801879, infer_ms=1.062
epoch=3, train_loss=0.371346, val_miou=0.751660, val_dice=0.849591, infer_ms=1.052
epoch=4, train_loss=0.357239, val_miou=0.681230, val_dice=0.777381, infer_ms=1.076
epoch=5, train_loss=0.344157, val_miou=0.656671, val_dice=0.746106, infer_ms=1.052
epoch=6, train_loss=0.321220, val_miou=0.692942, val_dice=0.784266, infer_ms=1.074
epoch=7, train_loss=0.327182, val_miou=0.543614, val_dice=0.600875, infer_ms=1.078
epoch=8, train_loss=0.313221, val_miou=0.767611, val_dice=0.849748, infer_ms=1.043
epoch=9, train_loss=0.305026, val_miou=0.720557, val_dice=0.811036, infer_ms=1.074
epoch=10, train_loss=0.298048, val_miou=0.773570, val_dice=0.855384, infer_ms=1.070
epoch=11, train_loss=0.291314, val_miou=0.784484, val_dice=0.863912, infer_ms=1.045
epoch=12, train_loss=0.287951, val_miou=0.750245, val_dice=0.847906, infer_ms=1.070
epoch=13, train_loss=0.288014, val_miou=0.777877, val_dice=0.860575, infer_ms=1.134
epoch=14, train_loss=0.263881, val_miou=0.792123, val_dice=0.869359, infer_ms=1.051
epoch=15, train_loss=0.269330, val_miou=0.791231, val_dice=0.874601, infer_ms=1.102
epoch=16, train_loss=0.264526, val_miou=0.781613, val_dice=0.861922, infer_ms=1.055
epoch=17, train_loss=0.254119, val_miou=0.786034, val_dice=0.862864, infer_ms=1.050
epoch=18, train_loss=0.261478, val_miou=0.743027, val_dice=0.828239, infer_ms=1.105
epoch=19, train_loss=0.251847, val_miou=0.802165, val_dice=0.877400, infer_ms=1.055
epoch=20, train_loss=0.242400, val_miou=0.757304, val_dice=0.844460, infer_ms=1.083
epoch=21, train_loss=0.244497, val_miou=0.815206, val_dice=0.887383, infer_ms=1.028
epoch=22, train_loss=0.236117, val_miou=0.813082, val_dice=0.886507, infer_ms=1.047
epoch=23, train_loss=0.243071, val_miou=0.795381, val_dice=0.874627, infer_ms=1.110
epoch=24, train_loss=0.221628, val_miou=0.810985, val_dice=0.884633, infer_ms=1.033
epoch=25, train_loss=0.238830, val_miou=0.766860, val_dice=0.854413, infer_ms=1.032
epoch=26, train_loss=0.221630, val_miou=0.804586, val_dice=0.879394, infer_ms=1.043
epoch=27, train_loss=0.219876, val_miou=0.775981, val_dice=0.854271, infer_ms=1.058
epoch=28, train_loss=0.212048, val_miou=0.821286, val_dice=0.892743, infer_ms=1.039
epoch=29, train_loss=0.211429, val_miou=0.817130, val_dice=0.889293, infer_ms=1.031
epoch=30, train_loss=0.205308, val_miou=0.827453, val_dice=0.894149, infer_ms=1.072
epoch=31, train_loss=0.204211, val_miou=0.826716, val_dice=0.894587, infer_ms=1.055
epoch=32, train_loss=0.197171, val_miou=0.822496, val_dice=0.892592, infer_ms=1.034
epoch=33, train_loss=0.199090, val_miou=0.831211, val_dice=0.897682, infer_ms=1.035
epoch=34, train_loss=0.190655, val_miou=0.826541, val_dice=0.894702, infer_ms=1.032
epoch=35, train_loss=0.190747, val_miou=0.829893, val_dice=0.898214, infer_ms=1.037
epoch=36, train_loss=0.189773, val_miou=0.831503, val_dice=0.897270, infer_ms=1.053
epoch=37, train_loss=0.188054, val_miou=0.828512, val_dice=0.897731, infer_ms=1.033
epoch=38, train_loss=0.182026, val_miou=0.826692, val_dice=0.893685, infer_ms=1.035
epoch=39, train_loss=0.181580, val_miou=0.839243, val_dice=0.903510, infer_ms=1.037
epoch=40, train_loss=0.181487, val_miou=0.828809, val_dice=0.895479, infer_ms=1.042
epoch=41, train_loss=0.179516, val_miou=0.832196, val_dice=0.898461, infer_ms=1.032
epoch=42, train_loss=0.181568, val_miou=0.838616, val_dice=0.902831, infer_ms=1.037
epoch=43, train_loss=0.178500, val_miou=0.840979, val_dice=0.904455, infer_ms=1.055
epoch=44, train_loss=0.178946, val_miou=0.840510, val_dice=0.903718, infer_ms=1.089
epoch=45, train_loss=0.176087, val_miou=0.840850, val_dice=0.903978, infer_ms=1.053
epoch=46, train_loss=0.176452, val_miou=0.841252, val_dice=0.904863, infer_ms=1.058
epoch=47, train_loss=0.173691, val_miou=0.841335, val_dice=0.904535, infer_ms=1.051
epoch=48, train_loss=0.173941, val_miou=0.842698, val_dice=0.905559, infer_ms=1.142
epoch=49, train_loss=0.173981, val_miou=0.841015, val_dice=0.904416, infer_ms=1.066
