architecture=unet, variant=v3_fcrg_a, seed=123
epoch=0, train_loss=0.465094, val_miou=0.634088, val_dice=0.724804, infer_ms=2.558
epoch=1, train_loss=0.380684, val_miou=0.616585, val_dice=0.701313, infer_ms=2.545
epoch=2, train_loss=0.354066, val_miou=0.759163, val_dice=0.850873, infer_ms=2.566
epoch=3, train_loss=0.332503, val_miou=0.642046, val_dice=0.727349, infer_ms=2.559
epoch=4, train_loss=0.305366, val_miou=0.594672, val_dice=0.670486, infer_ms=2.581
epoch=5, train_loss=0.288644, val_miou=0.801494, val_dice=0.879953, infer_ms=2.573
epoch=6, train_loss=0.297777, val_miou=0.806481, val_dice=0.887998, infer_ms=2.558
epoch=7, train_loss=0.283728, val_miou=0.822497, val_dice=0.893241, infer_ms=2.567
epoch=8, train_loss=0.261226, val_miou=0.816277, val_dice=0.890235, infer_ms=2.590
epoch=9, train_loss=0.272471, val_miou=0.811239, val_dice=0.889071, infer_ms=2.597
epoch=10, train_loss=0.247290, val_miou=0.825633, val_dice=0.894589, infer_ms=2.581
epoch=11, train_loss=0.249735, val_miou=0.752366, val_dice=0.835904, infer_ms=2.628
epoch=12, train_loss=0.237885, val_miou=0.781222, val_dice=0.858548, infer_ms=2.607
epoch=13, train_loss=0.231016, val_miou=0.828859, val_dice=0.897615, infer_ms=2.624
epoch=14, train_loss=0.219100, val_miou=0.837857, val_dice=0.903901, infer_ms=2.619
epoch=15, train_loss=0.217362, val_miou=0.840679, val_dice=0.902750, infer_ms=2.606
epoch=16, train_loss=0.220274, val_miou=0.837493, val_dice=0.903985, infer_ms=2.637
epoch=17, train_loss=0.211827, val_miou=0.835407, val_dice=0.901193, infer_ms=2.588
epoch=18, train_loss=0.210257, val_miou=0.813513, val_dice=0.882256, infer_ms=2.618
epoch=19, train_loss=0.199526, val_miou=0.856561, val_dice=0.915264, infer_ms=2.624
epoch=20, train_loss=0.194048, val_miou=0.788108, val_dice=0.865295, infer_ms=2.574
epoch=21, train_loss=0.184801, val_miou=0.869255, val_dice=0.923311, infer_ms=3.235
epoch=22, train_loss=0.182072, val_miou=0.832648, val_dice=0.897691, infer_ms=2.614
epoch=23, train_loss=0.184627, val_miou=0.847661, val_dice=0.909672, infer_ms=2.639
epoch=24, train_loss=0.175244, val_miou=0.871914, val_dice=0.926329, infer_ms=2.606
epoch=25, train_loss=0.170858, val_miou=0.861988, val_dice=0.918332, infer_ms=2.653
epoch=26, train_loss=0.162728, val_miou=0.878619, val_dice=0.928196, infer_ms=2.614
epoch=27, train_loss=0.163493, val_miou=0.878754, val_dice=0.929786, infer_ms=2.603
epoch=28, train_loss=0.153378, val_miou=0.882524, val_dice=0.931575, infer_ms=2.545
epoch=29, train_loss=0.153474, val_miou=0.875194, val_dice=0.929249, infer_ms=2.520
epoch=30, train_loss=0.144894, val_miou=0.876376, val_dice=0.928086, infer_ms=2.562
epoch=31, train_loss=0.138579, val_miou=0.876702, val_dice=0.927785, infer_ms=2.487
epoch=32, train_loss=0.147655, val_miou=0.871191, val_dice=0.924818, infer_ms=2.539
epoch=33, train_loss=0.141465, val_miou=0.884355, val_dice=0.932802, infer_ms=2.537
epoch=34, train_loss=0.133775, val_miou=0.874155, val_dice=0.926009, infer_ms=2.568
epoch=35, train_loss=0.130942, val_miou=0.886509, val_dice=0.933717, infer_ms=2.593
epoch=36, train_loss=0.127057, val_miou=0.881339, val_dice=0.931051, infer_ms=2.552
epoch=37, train_loss=0.124913, val_miou=0.873503, val_dice=0.926143, infer_ms=2.562
epoch=38, train_loss=0.127147, val_miou=0.884785, val_dice=0.933505, infer_ms=2.553
epoch=39, train_loss=0.119432, val_miou=0.888748, val_dice=0.935082, infer_ms=2.565
epoch=40, train_loss=0.119482, val_miou=0.885456, val_dice=0.933471, infer_ms=2.576
epoch=41, train_loss=0.120710, val_miou=0.887097, val_dice=0.934686, infer_ms=2.554
epoch=42, train_loss=0.122333, val_miou=0.889566, val_dice=0.935987, infer_ms=2.544
epoch=43, train_loss=0.116276, val_miou=0.889510, val_dice=0.935993, infer_ms=2.554
epoch=44, train_loss=0.114616, val_miou=0.888760, val_dice=0.935693, infer_ms=2.576
epoch=45, train_loss=0.112801, val_miou=0.889572, val_dice=0.936093, infer_ms=2.560
epoch=46, train_loss=0.111806, val_miou=0.886857, val_dice=0.934210, infer_ms=2.645
epoch=47, train_loss=0.117809, val_miou=0.887329, val_dice=0.934767, infer_ms=2.570
epoch=48, train_loss=0.111811, val_miou=0.888094, val_dice=0.935246, infer_ms=2.567
epoch=49, train_loss=0.112846, val_miou=0.888351, val_dice=0.935158, infer_ms=2.568
