architecture,variant,seed,module_index,alpha_value,response_gate_mean,response_gate_std,lambda_value,base_response_gate_mean,base_response_gate_std,frequency_modulation_mean,frequency_modulation_std,final_response_gate_mean,final_response_gate_std,local_high_gap_mean,local_var_gap_mean,v1_response_gate_mean,v1_response_gate_std,v2d_boundary_gate_mean,v2d_speckle_gate_mean,v2d_combined_gate_mean,v2d_channel_gate_mean
fcn,v2d_nomsc,42,0,0.4882213771343231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9970858097076416,0.018512357026338577,0.9952179193496704,0.3371873199939728
fcn,v2d_nomsc,42,1,0.49353647232055664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0000078678131104,0.017986657097935677,0.9981991052627563,0.49517926573753357
