architecture,variant,seed,module_index,alpha_value,response_gate_mean,response_gate_std,lambda_value,base_response_gate_mean,base_response_gate_std,frequency_modulation_mean,frequency_modulation_std,final_response_gate_mean,final_response_gate_std,local_high_gap_mean,local_var_gap_mean,v1_response_gate_mean,v1_response_gate_std,v2d_boundary_gate_mean,v2d_speckle_gate_mean,v2d_combined_gate_mean,v2d_channel_gate_mean
fcn,v3_fcrg_a,42,0,0.46949899196624756,0.43423062562942505,0.31143638491630554,NA,NA,NA,NA,NA,NA,NA,0.35358738899230957,0.9999932646751404,NA,NA,NA,NA,NA,NA
fcn,v3_fcrg_a,42,1,0.48576587438583374,0.4994738698005676,0.2247128039598465,NA,NA,NA,NA,NA,NA,NA,0.35299918055534363,0.999995231628418,NA,NA,NA,NA,NA,NA
