method=FCN + V2d after conv4, seed=2024, alpha_init=0.25
epoch=0, train_loss=0.791983, val_miou=0.440852, val_dice=0.497958, infer_ms=1.403
epoch=1, train_loss=0.679689, val_miou=0.393093, val_dice=0.520753, infer_ms=1.282
epoch=2, train_loss=0.626724, val_miou=0.383705, val_dice=0.351145, infer_ms=1.281
epoch=3, train_loss=0.605991, val_miou=0.394680, val_dice=0.375587, infer_ms=1.295
epoch=4, train_loss=0.596161, val_miou=0.482565, val_dice=0.664327, infer_ms=1.281
epoch=5, train_loss=0.580458, val_miou=0.351976, val_dice=0.254261, infer_ms=1.322
epoch=6, train_loss=0.569958, val_miou=0.307280, val_dice=0.117447, infer_ms=1.290
epoch=7, train_loss=0.558661, val_miou=0.518483, val_dice=0.595566, infer_ms=1.299
epoch=8, train_loss=0.545035, val_miou=0.496300, val_dice=0.573997, infer_ms=1.297
epoch=9, train_loss=0.543887, val_miou=0.580355, val_dice=0.695876, infer_ms=1.320
epoch=10, train_loss=0.516957, val_miou=0.552955, val_dice=0.635299, infer_ms=1.313
epoch=11, train_loss=0.511099, val_miou=0.568552, val_dice=0.658148, infer_ms=1.311
epoch=12, train_loss=0.508498, val_miou=0.507202, val_dice=0.553814, infer_ms=1.293
epoch=13, train_loss=0.505443, val_miou=0.531561, val_dice=0.594664, infer_ms=1.305
epoch=14, train_loss=0.502830, val_miou=0.458392, val_dice=0.464989, infer_ms=1.285
epoch=15, train_loss=0.498275, val_miou=0.588309, val_dice=0.681598, infer_ms=1.325
epoch=16, train_loss=0.488475, val_miou=0.597165, val_dice=0.690032, infer_ms=1.342
epoch=17, train_loss=0.474669, val_miou=0.565821, val_dice=0.644040, infer_ms=1.292
epoch=18, train_loss=0.495365, val_miou=0.513983, val_dice=0.561733, infer_ms=1.295
epoch=19, train_loss=0.478345, val_miou=0.561142, val_dice=0.636021, infer_ms=1.294
epoch=20, train_loss=0.472320, val_miou=0.600114, val_dice=0.687697, infer_ms=1.327
epoch=21, train_loss=0.462911, val_miou=0.638498, val_dice=0.748094, infer_ms=1.345
epoch=22, train_loss=0.483171, val_miou=0.557825, val_dice=0.633156, infer_ms=1.293
epoch=23, train_loss=0.463774, val_miou=0.601674, val_dice=0.690819, infer_ms=1.326
epoch=24, train_loss=0.456452, val_miou=0.636789, val_dice=0.748739, infer_ms=1.313
epoch=25, train_loss=0.455291, val_miou=0.619503, val_dice=0.726403, infer_ms=1.303
epoch=26, train_loss=0.458051, val_miou=0.609839, val_dice=0.716595, infer_ms=1.278
epoch=27, train_loss=0.459868, val_miou=0.631513, val_dice=0.749108, infer_ms=1.277
epoch=28, train_loss=0.454524, val_miou=0.614574, val_dice=0.708455, infer_ms=1.289
epoch=29, train_loss=0.446442, val_miou=0.617270, val_dice=0.712734, infer_ms=1.356
epoch=30, train_loss=0.442275, val_miou=0.633639, val_dice=0.737083, infer_ms=1.290
epoch=31, train_loss=0.440445, val_miou=0.640362, val_dice=0.743132, infer_ms=1.328
epoch=32, train_loss=0.445007, val_miou=0.606146, val_dice=0.697489, infer_ms=1.309
epoch=33, train_loss=0.437137, val_miou=0.640208, val_dice=0.742403, infer_ms=1.291
epoch=34, train_loss=0.434468, val_miou=0.627666, val_dice=0.734412, infer_ms=1.313
epoch=35, train_loss=0.435438, val_miou=0.630540, val_dice=0.728194, infer_ms=1.314
epoch=36, train_loss=0.432489, val_miou=0.649230, val_dice=0.754645, infer_ms=1.349
epoch=37, train_loss=0.427934, val_miou=0.645868, val_dice=0.748213, infer_ms=1.331
epoch=38, train_loss=0.436490, val_miou=0.646463, val_dice=0.748794, infer_ms=1.320
epoch=39, train_loss=0.426542, val_miou=0.641773, val_dice=0.740118, infer_ms=1.339
epoch=40, train_loss=0.423244, val_miou=0.633622, val_dice=0.733593, infer_ms=1.302
epoch=41, train_loss=0.425733, val_miou=0.648494, val_dice=0.751685, infer_ms=1.293
epoch=42, train_loss=0.423799, val_miou=0.641346, val_dice=0.748624, infer_ms=1.318
epoch=43, train_loss=0.422844, val_miou=0.642116, val_dice=0.745942, infer_ms=1.364
epoch=44, train_loss=0.417671, val_miou=0.642210, val_dice=0.747011, infer_ms=1.311
epoch=45, train_loss=0.419042, val_miou=0.645673, val_dice=0.750975, infer_ms=1.283
epoch=46, train_loss=0.421130, val_miou=0.643024, val_dice=0.746017, infer_ms=1.337
epoch=47, train_loss=0.418603, val_miou=0.640899, val_dice=0.741649, infer_ms=1.338
epoch=48, train_loss=0.417845, val_miou=0.645211, val_dice=0.747652, infer_ms=1.300
epoch=49, train_loss=0.417985, val_miou=0.653649, val_dice=0.757387, infer_ms=1.284
